uniref	P10E0	P10E7	P10E90	P11E0	P11E7	P11E90	P12E0	P12E7	P12E90	P13E0	P13E7	P13E90	P14E0	P14E7	P14E90	P15E0	P15E7	P15E90	P17E0	P17E7	P17E90	P18E0	P18E7	P18E90	P19E0	P19E7	P19E90	P1E0	P1E7	P1E90	P20E0	P20E7	P20E90	P21E0	P21E7	P21E90	P22E0	P22E7	P22E90	P23C0	P23C7	P23C90	P25C0	P25C7	P25C90	P2E0	P2E7	P2E90	P38C0	P38C7	P38C90	P3E0	P3E7	P3E90	P4E0	P4E7	P4E90	P5E0	P5E7	P5E90	P6C0	P6C7	P6C90	P7C0	P7C7	P7C90	P8C0	P8C7	P8C90	P9E0	P9E7	P9E90
UNGROUPED|g__Dorea.s__Dorea_formicigenerans_CAG_28	0.00010622313204999991	0.0	0.0	0.0	0.0	4.950448922999992e-05	0.0	0.0	0.0	1.8470474330000002e-05	0.0	1.766908409999998e-05	3.0515987199999978e-05	1.462302459000001e-05	6.723327995999994e-05	4.614237900999995e-05	0.0	3.157810404999997e-05	2.4871821749999992e-05	0.0	2.2602640299999973e-05	0.00017101734278000027	0.0	4.434401009000003e-05	9.234252721999999e-05	4.111731083000001e-05	3.5102058110000004e-05	0.0	0.0	2.7345857289999992e-05	1.4786784650000009e-05	0.0	0.0	5.9891430280000045e-05	0.0	0.0	3.7472105920000015e-05	0.0	4.878944614000001e-05	0.00039986065108000104	0.0006847364575900007	0.00017094265504	3.087512678999999e-05	6.773014829999998e-05	2.204406830000002e-05	5.8636745120000015e-05	2.4517231780000015e-05	8.747107084999994e-05	0.00011675123431999991	0.00010264707033000005	0.0001777529545699997	2.6690811129999966e-05	0.0	3.3096918570000014e-05	6.177112527000009e-05	0.0	0.0	0.00020964039032999956	0.0	5.4993524870000036e-05	8.082192430000004e-05	0.0001975879380099996	6.091475552000009e-05	8.03486999399999e-05	4.9800380580000034e-05	5.212638158999994e-05	3.875080830999999e-05	0.00011129715327000006	3.6814908019999994e-05	2.7525591329999986e-05	0.0	0.0
UNGROUPED|g__Dorea.s__Dorea_longicatena	0.0015633159390199996	0.0	0.002277532113239996	0.001160499883649999	0.0	0.0	0.0011571470443000023	0.0	0.0018423616610600063	0.0028448605300500003	0.0012335025778700036	0.0013256607064299978	0.0016459388800899957	0.0018470655891999993	0.002370300630409997	0.0013016508639500024	0.0	0.0007309841193700012	0.0007049151691799979	0.0	0.0008599366976899965	0.0019516181025099944	0.0	0.0007358199034799976	0.003084210158079986	0.0	0.0019407719170600013	0.0	0.0	0.001990413798379997	0.0008216436369899973	0.0	0.0	0.0017293484939900046	0.0	0.0	0.001903416458510001	0.0	0.0014928326913800126	0.0035083710730099975	0.0	0.001836762365890007	0.003471323398210001	0.00280617366989999	0.001438633024589997	0.0009234549058799986	0.0	0.0014464229832499968	0.00230891928592	0.0018915343658199954	0.0022034992413800087	0.0013526055179199973	0.001656305230320002	0.001516842464339997	0.0008496644730020007	0.0	0.0006385787577000009	0.0011089832462799984	0.0	0.00032520533965	0.0017869859632899975	0.0029350058509200042	0.0016425942061899987	0.0022321118913099986	0.002226764320400001	0.0014436062893999936	0.000637420262190001	0.0015646472050269977	0.0007242183835499963	0.000897785325190005	0.0	0.0018388801152899922
UNGROUPED|g__Dorea.s__Dorea_longicatena_CAG_42	5.607037945999997e-05	0.0	4.0764146410000055e-05	5.631898829999996e-05	0.0	0.0	1.896255858000001e-05	0.0	3.438642158000002e-05	0.0008501378820000011	2.7153734959999997e-05	0.00012183694941000003	0.0004481259079499998	0.00022331577271000002	0.0006489724648999994	3.399774161000003e-05	0.0	1.6642432420000002e-05	7.100684626000012e-05	0.0	0.0001253461277400002	0.0002190228162000001	0.0	6.761693874000008e-05	0.00035193257114000015	0.0	0.0001534137033299999	0.0	0.0	3.733787776000003e-05	2.153709656000002e-05	0.0	0.0	6.320678489999988e-05	0.0	0.0	3.6006063490000055e-05	0.0	0.00014546984992000039	0.00018835075404999993	0.0	0.00011763201750000004	8.558801583999996e-05	0.00013663793566000003	4.436179880000005e-05	1.946755017000001e-05	0.0	8.561204612000008e-05	4.1209844329999984e-05	3.933227500000001e-05	5.165838122999998e-05	8.284376144000009e-05	2.9722489389999968e-05	0.0004900924555700002	0.00013137845690999988	0.0	3.233914716900002e-05	8.513337293000005e-05	0.0	3.8089735383999986e-05	0.0003097440042599995	0.0011404829595700022	0.0003929772574400001	2.3768509029999985e-05	1.0191703409999997e-05	3.539714230999999e-05	4.0590894509999996e-05	0.00014805352259999988	7.575300628499999e-05	6.968611880999999e-05	0.0	0.00019527291771999987
UNGROUPED|g__Dorea.s__Dorea_sp_CAG_317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017222534198000025	0.0	0.0003352313701500007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004924455059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eggerthella.s__Eggerthella_lenta	4.9846890399999984e-05	1.8310937100000004e-05	0.0	0.0	2.4834077300000005e-05	7.798814650000004e-05	3.307216329999999e-05	0.0	7.149598679999998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.022402649999998e-05	3.7274585000000016e-05	7.193750460000012e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002136666434000003	7.22606701000001e-05	0.0018305284797999963	2.7132420899999997e-05	0.0	0.0	0.0	8.701979870000005e-05	0.0	6.152384010000005e-05	3.214836870000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037564494669999987	0.0	7.718879590000013e-05	0.0	6.526229429999998e-05	0.00017615839989999999	0.00024585960090000035	0.0	0.0002577687833999997	0.0004847471978999998	0.0	0.0	0.0	0.0	0.00020751494239999968	0.0002810671505999997	0.00019412829319999953	0.0	0.0	0.0
UNGROUPED|g__Eisenbergiella.s__Eisenbergiella_massiliensis	0.0	0.0007283969220000015	0.0	0.0	0.0	0.0	0.0021353176980400054	0.0009121035001100029	0.00256005610193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010921204838000001	0.00028847497784999975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013779017124000011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009166444913800048	0.0017629059283599897	0.0008049958291000001	0.0	0.00024470022804999993	0.0	0.0	0.0014756986165900031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006205405373800024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005709477710900005	0.0
UNGROUPED|g__Eisenbergiella.s__Eisenbergiella_tayi	0.0	0.0	0.0	0.0	0.0	0.002196652512439996	0.0005105186862699992	0.0	0.0014015469212599989	0.002753813444809995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009155945903499979	0.0007931414179800005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015152938144999937	0.0012258680342299992	0.0027510658141799873	0.0	0.0	0.0	0.0	0.0057404875803500205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013293028686999983	0.0027002612320099952	0.0	0.0	0.0	0.004648144877110009	0.0	0.0	0.0	0.0	0.000633585400080001	0.0008380612901700013	0.00041977936991	0.0	0.0	0.0
UNGROUPED|g__Erysipelatoclostridium.s__Clostridium_innocuum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004674218407000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001639220620600006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007400726163000002	0.0	0.0	0.0	0.00042371934448000065	0.0	0.00015344319094999994	0.0	0.002121142799980008	0.0	0.0009100199826199998	0.0	0.0	0.0	0.0002656680892500001	0.0003139088517200008	0.0	0.0	0.0	0.0	0.0	0.00030915744177999985	0.0	0.0	0.0	0.0	0.0	0.00045608524206000275	0.0	0.0	0.0006078625220800023	0.0	0.0	0.0	0.0	0.00015327769249000002	0.00019270328198	0.0	0.0	0.0008863282698000002	0.0
UNGROUPED|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010293722749999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007815757333999994	0.0	0.0	0.0005056022011600004	0.00039963620604999963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7826229400000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.471762417000001e-05	0.00029420668648000043	5.9340543990000037e-05	0.0	0.0	0.0
UNGROUPED|g__Escherichia.s__Escherichia_coli	0.01350472894232991	0.00040761416350000026	0.0010966405522999938	0.0007435973734999972	0.011455471685599954	0.0	0.0004317594598000005	0.0073725985607299704	0.0	0.0016233475215999967	0.0	0.0018509810815000114	0.0011260048213000023	0.0012883932277399962	0.0010770399418699992	0.0	0.0012193158358999967	0.0	0.0013738735815500024	0.0	0.0	0.0	0.00944361529511003	0.0010858647642199876	0.0	0.053148127941399656	0.0	0.002127214327200003	0.0019090742774999908	0.001100276553999995	0.0044262578579399164	0.03489425990919934	0.007435366951439992	0.022870881755900716	0.001043026906599996	0.1892354078767974	0.0014393688033100048	0.031076146139100157	0.0024437033271300073	0.005870282498549928	0.0015364897104999937	0.011229843048290099	0.0	0.0008301684366099996	0.0	0.0	0.0	0.002577288286010006	0.0	0.0	0.0	0.0	0.0	0.0	0.004319938447610001	0.04254155462658042	0.01106705605903972	0.0	0.0	0.09412125775127192	0.0006476977273600045	0.0017300548680599967	0.0009061003301100008	0.0010546326109000012	0.0	0.0006215708345000008	0.0006401098571900002	0.0	0.0011962859787199933	0.007541575495159919	0.0010808681034000002	0.0016432057434000004
UNGROUPED|g__Eubacterium.s__Eubacterium_callanderi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044879164330000043	0.0004453214964	9.372520539999999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eubacterium.s__Eubacterium_eligens	0.0011160056938900047	0.0009356580948000001	0.006315309415619993	0.0	0.0	0.0	0.004050420018050004	0.0	0.01479380883679	0.0008959409923100006	0.0012350661384300016	0.001234769228850001	0.0007651280535500008	0.0010188402236599977	0.0017333781458999992	0.0019299896297200038	0.00042506323435000044	0.0013902754996700018	0.0005826062588099993	0.0008774764242000009	0.0006771677694399996	0.0	0.0	0.0	0.0035839495083299965	0.00212125473014	0.0024033456177699987	0.0	0.0	0.0022257484355300006	0.0	0.0	0.0	0.0006859372537500018	0.0002662404961600003	0.0001483411680999999	0.002254881882469997	0.0	0.0034293967072499872	0.0010245232710499978	0.0009376924525800016	0.0002640178001099994	0.004445206514030008	0.003103589704149993	0.004580465334839999	0.0011093609105399978	0.0010603004839999995	0.0022100586011399993	0.0033663401357199962	0.0016564229915199994	0.00336700988188	0.0046052639604200005	0.0025576376004200043	0.0013974908280699997	0.00034421337961000034	0.0	0.0	0.0	0.0	0.0	0.002255069018130003	0.000874474309820001	0.0014650693882100002	0.0019130223883399996	0.0006679254667100003	0.0004346100370399999	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eubacterium.s__Eubacterium_eligens_CAG_72	0.0005070485010700007	0.0006665354527999987	0.004462445391990013	0.0	0.0	0.0	0.0032908450001999934	0.0	0.012713867883800028	0.00044213935110000067	0.000860649089	0.0008234632894799995	0.00035499580275999995	0.00011485176765000013	0.0011477715172800022	0.0009623982049499996	0.00028347195887000015	0.0007010225990500012	0.0003151570875699993	0.0005794851008000008	0.00036652128353999993	0.0	0.0	0.0	0.0022761166454499963	0.0009084772811299999	0.0015272976048200022	0.0	0.0	0.00038623085076999964	0.0	0.0	0.0	8.142544384999998e-05	7.652011748000011e-05	1.868467339e-05	0.0012940408364699996	0.0	0.0025313271322999946	0.0005378592867400002	0.00029648594340999957	5.041753554999998e-05	0.0028673189044399997	0.0013768758582800036	0.003659382092519996	0.0006720435787900013	0.0007035696950399999	0.001690685243099999	0.0021284516631700032	0.000869995613340001	0.0018224490146800014	0.0028660121836300003	0.0014253398849799976	0.0007700308335099986	0.00016545721810000034	0.0	0.0	0.0	0.0	0.0	0.0015873118000699967	0.00046170953506000036	0.0009097139409599975	0.0011886976586499996	0.00017159798509999954	7.576964994999983e-05	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eubacterium.s__Eubacterium_hallii	0.0	0.0	0.0006528344272999992	0.0	0.0	0.0	0.0	0.0	0.0	0.00046275464933999877	0.0	0.00043670110781999995	0.0	0.0	0.00039847983463	0.0002559013452799998	0.0	0.0	0.0002759770417199996	0.0	0.00025438210829000055	0.0006226957796000024	0.0	0.00033965851083999954	0.0006799567281299999	0.0	0.0	0.0	0.0	0.0	0.0001717401187499998	0.0	0.0001634628693700002	0.00046464924057999953	0.0	0.0	0.0004294795209600003	0.0	0.00041244414504	0.000590328151330002	0.00082144324222	0.0002006634126899998	0.0	0.0007634619381699995	0.0	0.00035433798934999926	0.0	0.00053596444385	0.0005353554623699999	0.0004590202890099993	0.00047025136175000054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004960428452900002	0.0009021596681300019	0.00041238206844999853	0.0	0.0006574023520000009	0.00039045243146000104	0.00014312481455999978	0.0003531685864799992	0.0	0.0	0.0	0.0004444993969800001
UNGROUPED|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0.0	0.0	5.1458582739999966e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.490128572000018e-05	0.0	9.182534746999997e-05	0.0	0.0	1.9566490480000004e-05	4.759530850000002e-06	0.0	0.0	2.6830795919999998e-05	0.0	3.732560997999999e-05	0.00017055445878000014	0.0	0.00010894319177999971	7.402281897000004e-05	0.0	0.0	0.0	0.0	0.0	1.822997962999999e-05	0.0	4.124104899999999e-05	4.011585728999992e-05	0.0	0.0	9.682177199999999e-06	0.0	3.6856284490000094e-05	0.00014214868146999996	0.00024792851977999976	2.959770585999999e-05	0.0	2.601166129999999e-05	0.0	6.724954190000001e-06	0.0	1.0692663650000004e-05	4.7238905310000025e-05	4.451556249999998e-05	2.6896186339999977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.349747361e-05	0.0002753471009099998	2.88003778e-05	0.0	4.02516225e-06	2.0285061779999976e-05	7.48180255e-06	4.185962499999994e-05	0.0	0.0	0.0	3.996390124e-05
UNGROUPED|g__Eubacterium.s__Eubacterium_ramulus	0.0	0.0	0.0	0.00039230333582999986	0.0	0.0010785755518899994	0.0004742025815100003	0.0	0.0011546809783199983	0.0	0.0	0.0	0.0	0.0	0.0009794395082000007	0.0005690519047399996	0.0	0.0003943452239899992	0.0	0.0	0.0	0.0	0.0	0.0	0.0014453159569500034	0.0	0.0	0.0	0.0	0.00126853576729	0.0	0.0	0.0	0.0008315321994399997	0.0	0.0	0.0009212061023700003	0.0	0.0007331951836500003	0.0	0.0	0.0	0.0	0.001569864815229997	0.0	0.0	0.0	0.0	0.001120700081029997	0.0011271105443399973	0.0012307172552100019	0.000907571797689999	0.0	0.0004910996371899994	0.0	0.0	0.0	0.0008079934938899999	0.0	0.0001916153801200002	0.0009669558475500012	0.0015401334286000037	0.000764746631959998	0.0009630886198999987	0.0	0.0007230670301600007	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eubacterium.s__Eubacterium_sp_An11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015731595860699948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eubacterium.s__Eubacterium_sp_CAG_180	0.0	0.0	0.011107034056599994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006616942311999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7223401399999993e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09607100570420003	0.10753828276200017	0.06554642609330003	0.0	0.0	0.0	0.0	0.0	0.013694828247000005	0.0	0.0	0.015073558197000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.613930959999994e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eubacterium.s__Eubacterium_sp_CAG_251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003679927930999998	0.0	0.0002175034303999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.915873980000001e-05	0.0007602580078999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0007196985287999995	0.0	0.0	0.0	0.0	0.0	0.0007677506622000003	0.0013210130220000006	0.0003448443202	0.0005980069822999989	0.00027664822340000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eubacterium.s__Eubacterium_sp_CAG_274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0958285300000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010799633522000003	0.0	8.623230059999993e-05	0.0	0.0	2.2087868199999998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.054887240000003e-05	0.0	7.52443362999999e-05	0.00018670615659999992	4.287804609999997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011536546649999996	0.0002805009104	0.00039587413924000093	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Eubacterium.s__Eubacterium_sp_CAG_38	0.0	0.0	0.0	0.0003498939344999992	0.0	0.0006007242143999993	0.0	0.0	5.453941311000002e-05	5.186144141000004e-05	0.0	0.00011733693606000006	7.997142841999984e-05	0.0	0.0003335617565999997	0.0042363398004	0.0	0.000463926177099999	8.341178118999987e-05	0.0	0.0005089747484999995	0.0001541307165499996	0.0	0.00021018725739999986	0.0007220752235100008	0.00014082942846000018	0.0002680817291099991	0.0	0.0	0.00015568231375999984	6.0868013100000015e-05	0.0	0.001001990206099999	0.0	0.0	0.0	0.0004526182614999998	0.0	0.0	0.0003774698359000002	0.0	0.0	0.0008165225435	0.0008683155362399987	0.0004238062034999996	0.0	0.0	0.0004420199079000003	0.0008387779725999982	0.0007491944618000016	0.000893359530200001	5.350434417000001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018657196183000007	0.0011690036537999968	0.0012547441479999987	0.0	0.0	0.0	0.0	0.0	0.008212965499299998
UNGROUPED|g__Eubacterium.s__Eubacterium_ventriosum	0.0020318924421000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010577502112300013	0.0	0.0	0.0006800184881600005	0.0005707582637799991	0.0	0.0006398862542099997	0.0007885567897399979	0.0	0.0	0.0018054651347199997	0.0012080932480000005	0.0011984323823200037	0.0	0.0	0.0	0.0	0.0	0.0005030008384199997	0.0012106733046700034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003455212861800001	0.0038476307213000023	0.001055955925029999	0.0007065062080999988	0.0	0.000810189319449999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008663550620699991	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.019241770199480087	0.01675362725864997	0.01999824229758986	0.010269312712900028	0.009921769793760022	0.009283735818910031	0.006174866648739995	0.0024695024978600003	0.00821447562000005	0.016855434658429935	0.009017526708429997	0.014425087015919835	0.010496075817100024	0.012810087715239981	0.012680423396159981	0.009666679969820088	0.002741173536839982	0.011883378744149978	0.012043265459750022	0.03573985010312998	0.011237218289439969	0.009096919189229946	0.013151569874440078	0.012631602903400018	0.02230673405260996	0.027437521896290014	0.02424410228289995	0.018932498726099974	0.0169607694144501	0.014475708866409996	0.024591184999349928	0.0	0.004442453654299987	0.007791541161370026	0.01727811844180006	0.006046810670199949	0.018601935206160117	0.004807673494649971	0.01429202494931989	0.020731207758579787	0.014274408235459972	0.00891897670510999	0.030179887423399922	0.02338355537075996	0.020293657086759957	0.033582768403949886	0.03392338709221987	0.020570647897259976	0.016545777535699812	0.018954318011880092	0.016083276494679846	0.02147094802750005	0.019842380706840024	0.014449095000910043	0.015738362292119994	0.010363698372600007	0.0009118736327599985	0.0061703971551700385	0.004363405470079996	0.00032074447417	0.02830984099031998	0.016685267158869956	0.016096074297380095	0.04628747694243982	0.026908493841560133	0.019223471472319845	0.005713199551139988	0.006623338914620024	0.007067353472409974	0.027729413819780016	0.013869561925400035	0.03502408636467001
UNGROUPED|g__Faecalicoccus.s__Faecalicoccus_pleomorphus	0.0003989989111699998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110	0.0	0.0	0.0	0.0	0.0	0.0004873060715500009	0.0	0.0	0.0	0.0	0.0	0.0	0.0015034943864999952	0.0020819673256999975	0.002918359464700003	0.00045636715269999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004243069148399995	0.001800938818030007	0.002179589775199996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008320000584000016	0.0005798630807999997	0.0007726647857000011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013317475798000041	0.002890132978799995	0.0006796399760999997	0.0009024381567000004	0.0018521303605000025	0.001366484868200001	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004540374157000004	0.00012882078500000004	0.0	0.0	2.115435899999998e-05	4.155546229999996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4925558899999993e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001347364643000003	0.0	3.8265066900000005e-05	0.00028906393309999955	0.0010833533741000006	0.0001147248812999999	0.0	0.0	0.0	0.0	0.0	4.335507049999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6633015099999997e-05	6.915378509999991e-05	2.5547201900000006e-05	3.368036959999999e-05	0.0001470905089999998	1.205681149999999e-05	0.0	0.0	0.0	1.0681204799999999e-05	0.0	1.9923213599999998e-05
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019116184281999988	0.0	0.0007863656623999984	0.0017487868462999993	0.0015118142825000002	0.0009172300801000008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025382405296000003	0.0002509776018	0.00029451020200000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012827177760000008	0.0001311741118999999	4.042320920000006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.739052038999999e-05	0.0002506307912000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001278423451999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001578943773999999	2.6587551449999998e-05	0.0	0.0	0.0
